2026-09-10 14:32:16 | INFO    | p4_legacy_lstm_cv | START outer_seed=29 fold=1 train=488 holdout=245 fixed_val=158 model_seed=7
2026-09-10 14:36:39 | INFO    | p4_legacy_lstm_cv | epoch=12 loss=1.628184 val_ac=0.771552 val_auroc=0.751712 val_auprc=0.320573 lr=0.001 improved=False time=20.5s
2026-09-10 14:37:02 | INFO    | p4_legacy_lstm_cv | epoch=13 loss=1.611273 val_ac=0.721983 val_auroc=0.723174 val_auprc=0.326078 lr=0.001 improved=False time=23.2s
2026-09-10 14:37:25 | INFO    | p4_legacy_lstm_cv | epoch=14 loss=1.464492 val_ac=0.706897 val_auroc=0.681507 val_auprc=0.318416 lr=0.001 improved=False time=23.7s
2026-09-10 14:37:48 | INFO    | p4_legacy_lstm_cv | epoch=15 loss=1.798587 val_ac=0.724138 val_auroc=0.704338 val_auprc=0.301121 lr=0.001 improved=False time=23.0s
2026-09-10 14:38:09 | INFO    | p4_legacy_lstm_cv | epoch=16 loss=1.837090 val_ac=0.730603 val_auroc=0.689212 val_auprc=0.290535 lr=0.001 improved=False time=20.6s
2026-09-10 14:38:30 | INFO    | p4_legacy_lstm_cv | epoch=17 loss=1.376605 val_ac=0.769397 val_auroc=0.716324 val_auprc=0.284420 lr=0.001 improved=False time=21.4s
2026-09-10 14:38:53 | INFO    | p4_legacy_lstm_cv | epoch=18 loss=1.769736 val_ac=0.767241 val_auroc=0.733447 val_auprc=0.292073 lr=0.0005 improved=False time=22.2s
2026-09-10 14:39:13 | INFO    | p4_legacy_lstm_cv | epoch=19 loss=1.180719 val_ac=0.765086 val_auroc=0.719463 val_auprc=0.280480 lr=0.0005 improved=False time=20.5s
2026-09-10 14:39:34 | INFO    | p4_legacy_lstm_cv | epoch=20 loss=1.381659 val_ac=0.771552 val_auroc=0.712900 val_auprc=0.296333 lr=0.0005 improved=False time=21.0s
2026-09-10 14:39:54 | INFO    | p4_legacy_lstm_cv | epoch=21 loss=1.411018 val_ac=0.734914 val_auroc=0.702055 val_auprc=0.283251 lr=0.0005 improved=False time=20.1s
2026-09-10 14:40:16 | INFO    | p4_legacy_lstm_cv | epoch=22 loss=1.274248 val_ac=0.706897 val_auroc=0.680936 val_auprc=0.289415 lr=0.0005 improved=False time=21.6s
2026-09-10 14:40:39 | INFO    | p4_legacy_lstm_cv | epoch=23 loss=2.039397 val_ac=0.724138 val_auroc=0.686644 val_auprc=0.279026 lr=0.0005 improved=False time=23.2s
2026-09-10 14:41:00 | INFO    | p4_legacy_lstm_cv | epoch=24 loss=1.073178 val_ac=0.646552 val_auroc=0.648973 val_auprc=0.231413 lr=0.0005 improved=False time=21.4s
2026-09-10 14:41:00 | INFO    | p4_legacy_lstm_cv | early_stop epoch=24 best_epoch=9
2026-09-10 14:41:40 | INFO    | p4_legacy_lstm_cv | Both complete checkpoints frozen; constructing outer holdout loader now
2026-09-10 14:41:47 | INFO    | p4_legacy_lstm_cv | best_val_ac outer_holdout ac=0.764706 auroc=0.762230 auprc=0.220202
2026-09-10 14:41:55 | INFO    | p4_legacy_lstm_cv | fixed_epoch6 outer_holdout ac=0.711230 auroc=0.705259 auprc=0.172975
