scope,site,fold,role,branch,index,name,family,records,total_observations,finite_observations,nan_count,posinf_count,neginf_count,recognizable_missing_count,unknown_missing_marker,zero_fraction_finite,negative_fraction_finite,equal_neg50_fraction_finite,equal_pos50_fraction_finite,below_neg50_fraction_finite,above_pos50_fraction_finite,flattened_by_old_clip_fraction_finite,min,max,mean,std,iqr_approx,old_clip_std_approx,old_clip_iqr_approx,sample_n,quantile_method,p0_1,p1,p5,p25,p50,p75,p95,p99,p99_9,subject_equal_p0_1,subject_equal_p1,subject_equal_p5,subject_equal_p25,subject_equal_p50,subject_equal_p75,subject_equal_p95,subject_equal_p99,subject_equal_p99_9,record_clip_fraction_p50,record_clip_fraction_p95,record_clip_fraction_max,top_values_sample
global,,small_I0002,all,X_seq,10,eeg_F4-M1_logPsigmaPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.04075235109717868,0.12184843199199834,0.0,0.0,0.0,0.0,0.0,-2.1388185024261475,1.8273521661758423,0.3816902153378578,0.3389984027687064,0.4910585207962879,0.3394123261714233,0.4910585207962879,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.6947888475376579,-0.4245687002146019,-0.1757751350601514,0.12921841209437573,0.39248741166723294,0.6202769328906637,0.9112270692002183,1.1194588637013003,1.3344025432704822,-0.6967935795783997,-0.4250143325328827,-0.18349554728377948,0.12385511500895888,0.38900766271376325,0.6172802800481969,0.9102746903896332,1.1191662716865538,1.3343071603775014,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,11,eeg_F4-M1_logPalphaPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.04075235109717868,0.07300293963382652,0.0,0.0,0.0,0.0,0.0,-2.6800742149353027,2.2861416339874268,0.6046311174871615,0.42421801403546117,0.5925251721585814,0.4258050890710761,0.5925251721585814,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.7595477515185359,-0.4135664257597086,-0.10725296533681676,0.3145951045495746,0.635199951262973,0.907120276708156,1.2485580302430093,1.4757901528699215,1.7755751192550988,-0.7592486748695374,-0.4152382731437683,-0.11723312735557556,0.3081354808666018,0.6303977124618763,0.9037991875951942,1.2476461172103883,1.477092258930228,1.7639292802810973,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,12,eeg_F4-M1_logPthetaPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.04075235109717868,0.07469028131848472,0.0,0.0,0.0,0.0,0.0,-1.9929739236831665,2.608530282974243,0.7187893568967237,0.5036932822413365,0.7300886413388238,0.505179627822097,0.7300886413388238,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.9205883256566109,-0.47614332527561115,-0.12516826053859062,0.35970711704587266,0.7586348054218498,1.0897957583846964,1.473031686901247,1.7002287246947687,1.9601541884501985,-0.9204120450019836,-0.47652839958667753,-0.1260342831412951,0.3524519645649455,0.7539714439348743,1.0867279551245952,1.4718236728148044,1.6996026539802678,1.9550237956047343,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,13,eeg_F4-M1_logPdeltaPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.04075235109717868,0.021701653594850965,0.0,0.0,0.0,0.0,0.0,-2.5438053607940674,3.4692728519439697,1.2066238859582632,0.6582921791204243,0.9404587864605087,0.6601543868197407,0.9404587864605087,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.6774979229093006,-0.22766416934802844,0.0,0.7437241550530647,1.2340949696175079,1.6841829415135734,2.2362210718391453,2.5479472078753336,2.8382024111444206,-0.6755586891174317,-0.22219439297914506,0.0,0.7416280176642694,1.230983038382098,1.6828310478817334,2.23826634883881,2.5478464794158966,2.8334085607529067,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,14,eeg_F4-M1_SEF50,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.04075235109717868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,13.123837665532285,5.769297005450781,5.5,5.8192084737704155,5.5,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,7.5,10.0,12.0,15.5,25.0,31.5,37.0,0.0,0.0,7.5,10.0,12.0,15.5,25.0,31.5,37.0,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,15,eeg_F4-M1_logP0,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.04075235109717868,0.00011486121106408239,0.0,0.0,0.0,0.0,0.0,-4.5476202964782715,3.2787487506866455,2.1957931037825973,0.5187205283748417,0.3577800922162515,0.5236308127477629,0.3577800922162515,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,1.5882970847283946,2.0987132833972915,2.285992931915542,2.456493375613543,2.682286185746664,2.806908593727046,2.9489583889859388,0.0,0.0,1.5460768393377071,2.096890305813122,2.285014376056053,2.4561983898537276,2.681441127170215,2.8063192653655995,2.9485387945174253,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,16,eeg_F4-M1_logPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.04075235109717868,0.01991978011701613,0.0,0.0,0.0,0.0,0.0,-6.224365234375,2.2887322902679443,0.6701784307801044,0.39954805818784517,0.552796717509118,0.4069875235432931,0.552796717509118,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-1.2460945875603051,-0.07675135174786454,0.0,0.3909886382758345,0.6602036304641188,0.9437853557849525,1.3684378442637406,1.6238760573519613,1.840566639844586,-1.3938652272224428,-0.09891626164317131,0.0,0.3891331970416824,0.6608020311994516,0.9452769151239688,1.3699644104294153,1.6247606623691329,1.8404732866287374,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,17,eeg_F4-M1_logP1,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.04075235109717868,0.344736103826403,0.0,0.0,0.0,0.0,0.0,-5.089249134063721,2.785937547683716,0.25283337617241386,0.5161704828478496,0.706645730926909,0.5191189617090312,0.706645730926909,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.9175027105243545,-0.6357956292149232,-0.44996341759967856,-0.11870641863520913,0.1610380741420077,0.5879393122916998,1.2277847162293198,1.6033307006539372,1.9911702891046712,-1.093584195137024,-0.6325129652023316,-0.44921439588069917,-0.1151405221359297,0.16647119985032,0.5942796572394986,1.2321533408560692,1.6062296540086842,1.9911768898963917,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,18,eeg_C3-M2_logP2P1,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.021756543023147074,0.015911835380505713,0.0,0.0,0.0,0.0,0.0,-1.347856044769287,3.1164772510528564,1.1794894573914965,0.527093840283313,0.7220736000864519,0.5290712125292676,0.7220736000864519,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.42919630753337973,-0.09985389973622835,0.1267531217678505,0.8448733895047639,1.2495292151410964,1.5669469895912158,1.914514678740597,2.1185725461162535,2.339079721388304,-0.43002465295791625,-0.1059378150364627,0.10674461912319594,0.8303619488504406,1.2404745734099187,1.5599942843119303,1.9119538307189943,2.1187832164764417,2.3384261188507485,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,19,eeg_C3-M2_logPsigmaPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.021756543023147074,0.10350316529036507,0.0,0.0,0.0,0.0,0.0,-1.8393733501434326,1.8464186191558838,0.44909794207838416,0.35052415833628975,0.5061309397097411,0.35142145521118245,0.5061309397097411,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.6250597832484192,-0.3543884044550778,-0.14605467260600774,0.1934453793707684,0.461677777552666,0.6995763190805095,0.9956365618876245,1.1803833797671455,1.3646576421543044,-0.6212004897594452,-0.3613713336713386,-0.14842742193828928,0.18788984243184986,0.4580126253041354,0.6979245429689238,0.995547032356267,1.1830368924140957,1.3697761445045606,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,20,eeg_C3-M2_logPalphaPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.021756543023147074,0.06221513403185213,0.0,0.0,0.0,0.0,0.0,-2.471195697784424,2.4773664474487305,0.6677148836143363,0.41539601248315833,0.5653840269450908,0.4173657927467595,0.5653840269450908,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.7509434675225672,-0.36412326624187724,-0.07381198803609124,0.3968987262680861,0.7045741824621565,0.9622827532131769,1.2759976292811588,1.486762677475163,1.715978779245219,-0.7583048012360283,-0.37383851195041373,-0.07734111823112125,0.38883764078259,0.7008799072467922,0.9601944224400955,1.2756882905960107,1.4865098834037862,1.713621968269375,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,21,eeg_C3-M2_logPthetaPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.021756543023147074,0.08810464771151742,0.0,0.0,0.0,0.0,0.0,-1.9541112184524536,2.5157546997070312,0.7566706713617122,0.528971612776916,0.773270041502573,0.5328963918596736,0.773270041502573,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.96293466485628,-0.5390447355061769,-0.18827051134182224,0.37994122002073516,0.810579329846876,1.153211261523308,1.5195262559020852,1.7302958551440841,1.9347610673659321,-0.9597581567764283,-0.5376126217842102,-0.18958727099757264,0.3701171671802348,0.8069740593433382,1.151385079730643,1.5186377882957467,1.730805275440223,1.9338190555572563,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,22,eeg_C3-M2_logPdeltaPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.021756543023147074,0.028207067318834392,0.0,0.0,0.0,0.0,0.0,-2.385660409927368,3.51583194732666,1.2160447008904085,0.669920833427147,0.9906125638412565,0.6726335885658068,0.9906125638412565,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.7161805533826159,-0.29085901102300854,0.0,0.7219747403355995,1.2389708898685596,1.712587304176856,2.263715387380752,2.54967796367002,2.8438215670881957,-0.7139154849052429,-0.2878410659924797,0.0,0.7162698866350375,1.235940753329884,1.7121730836954987,2.2656454563140906,2.5564517402649027,2.8590389242174377,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,23,eeg_C3-M2_SEF50,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.021756543023147074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,13.107697124200545,5.455629747717136,5.0,5.521345495954569,5.0,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,8.0,10.0,11.5,15.0,25.0,32.0,36.0,0.0,0.0,8.0,10.0,12.0,15.0,25.0,32.0,36.0,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,24,eeg_C3-M2_logP0,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.021756543023147074,7.115296260606873e-05,0.0,0.0,0.0,0.0,0.0,-3.2743589878082275,3.222287654876709,2.183384359716039,0.4243246418289125,0.3833369401005564,0.4263757699077288,0.3833369401005564,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,1.6796706487328172,2.0371239548954883,2.2384224996746314,2.4204608949960447,2.6518517085484095,2.7795989748718073,2.9133054529043667,0.0,0.0,1.6617314945096553,2.0342195792631665,2.236587223705096,2.4192443126746315,2.6516706943511945,2.7789547395706107,2.9136488313674147,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,25,eeg_C3-M2_logPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.021756543023147074,0.035518542462055144,0.0,0.0,0.0,0.0,0.0,-4.516151428222656,2.4372565746307373,0.6113180451031255,0.3935362007080171,0.5484811965532106,0.40040955664918126,0.5484811965532106,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.7947736658875162,-0.16168849107290334,0.0,0.331608309225889,0.592074704718889,0.8800895057790996,1.3116003124933553,1.5765673869165389,1.8184986058940515,-0.9068062942028055,-0.1753461688756943,0.0,0.3284881625015274,0.5914223200483285,0.8824935929812949,1.313178151806667,1.5776743579758958,1.8183628859520025,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,26,eeg_C3-M2_logP1,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.021756543023147074,0.3941182928168035,0.0,0.0,0.0,0.0,0.0,-3.3575100898742676,2.5504889488220215,0.20540406876018832,0.5162822919318241,0.7104415473130217,0.5204280447982742,0.7104415473130217,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-1.2791630214719438,-0.6658275302111307,-0.4965181664511779,-0.1717029573537549,0.11626936891203597,0.5387385899592668,1.1877834840282924,1.5979422335789126,1.951216560965615,-1.2971674227714538,-0.6691553044319153,-0.49648254811763765,-0.16830600662664938,0.12031902556387446,0.5435937547165415,1.1931686517592321,1.6036171466748506,1.9517755699159316,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,27,eeg_C4-M1_logP2P1,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.034706382217451585,0.013964277146888176,0.0,0.0,0.0,0.0,0.0,-1.3768609762191772,3.0146377086639404,1.1848448429938883,0.5381649187146292,0.7358698041872418,0.5407858415833433,0.7358698041872418,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.4218188494170878,-0.07159432568002963,0.010224187611199424,0.849562697790633,1.269024820412179,1.5854325019778748,1.9159604507318715,2.1116719576816405,2.345188874851567,-0.4225407447814941,-0.07929319603876638,0.0,0.8376808069911399,1.2589312990506492,1.5796088735262568,1.9137948155403144,2.1107122802734377,2.3465489788055818,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,28,eeg_C4-M1_logPsigmaPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.034706382217451585,0.09171210291564512,0.0,0.0,0.0,0.0,0.0,-2.404329538345337,1.7037062644958496,0.43681020419594696,0.33412659426743435,0.47466417323579546,0.3346718442801902,0.47466417323579546,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.6570244062150623,-0.33635822668035287,-0.12047612094540701,0.19867663761786428,0.45045253346043246,0.6733408108536597,0.9569526104327033,1.1404829062125528,1.3380609971922595,-0.6558890266418457,-0.3427791804075241,-0.125453883274035,0.19307406327941204,0.44656878970906994,0.6712192351167854,0.9569668119603942,1.1411276078224197,1.3396076235771694,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,29,eeg_C4-M1_logPalphaPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.034706382217451585,0.05696099597884114,0.0,0.0,0.0,0.0,0.0,-2.479703664779663,2.4203388690948486,0.6425098447400324,0.4024045429436654,0.5530927885685084,0.40470041144546676,0.5530927885685084,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.7537145340205601,-0.3413864729483278,-0.04235282770242645,0.3776445667604278,0.6796397874790826,0.9307373553289362,1.2374173927971248,1.4330725718063984,1.650940252909876,-0.7548716979648756,-0.35296693411426266,-0.05238472516593252,0.3705044118822486,0.6746297099373558,0.9277315253561197,1.2359745383262664,1.4347545742988757,1.6531461277009074,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,30,eeg_C4-M1_logPthetaPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.034706382217451585,0.07648740185973515,0.0,0.0,0.0,0.0,0.0,-2.1623401641845703,2.642760753631592,0.7371046951621303,0.5082486710295189,0.7398904105027471,0.5106248030932504,0.7398904105027471,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.9386899261692273,-0.479220807828898,-0.13227932402292075,0.37576735405707334,0.7806838547516334,1.1156577645598205,1.4884032051436997,1.7000090678850948,1.9145248419939556,-0.9323293566703796,-0.47910053141739056,-0.1400711373574492,0.36758066558319585,0.7768143339590593,1.1139596072110272,1.4874345898628247,1.6989577245712284,1.9153225116729988,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,31,eeg_C4-M1_logPdeltaPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.034706382217451585,0.025716713627621988,0.0,0.0,0.0,0.0,0.0,-1.843827486038208,3.352084159851074,1.1687785600906628,0.6569430163719712,0.9602755401830882,0.6591217166267846,0.9602755401830882,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.7733411244327186,-0.27639912917928877,0.0,0.6898229554674382,1.1856869460862542,1.6500984956505265,2.2038645051221932,2.5059087695778577,2.7947696115320375,-0.7661117827892303,-0.27309903587984,0.0,0.6852142930737597,1.1835619684421657,1.6487330360846086,2.205319309234623,2.5071636247634945,2.795241904258735,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,32,eeg_C4-M1_SEF50,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.034706382217451585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,12.927873258277122,5.468091999839097,5.0,5.52920580238057,5.0,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,7.5,10.0,12.0,15.0,24.5,31.5,35.5,0.0,0.0,7.5,10.0,12.0,15.0,24.5,31.5,36.0,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,33,eeg_C4-M1_logP0,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.034706382217451585,9.148238049351695e-05,0.0,0.0,0.0,0.0,0.0,-4.135025978088379,3.1959071159362793,2.1722948534780593,0.4889016023785695,0.3721089582178614,0.4899972683840632,0.3721089582178614,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,0.0,0.0,1.6162187437815532,2.056594549450967,2.252757602152051,2.4287035076688284,2.6540372981896936,2.780497674611162,2.9128845597266038,0.0,0.0,1.5729368209838868,2.053202248279285,2.251058890414332,2.4281152528265246,2.6551902532577514,2.780022096633911,2.912699163436874,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,34,eeg_C4-M1_logPbeta,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.034706382217451585,0.02579294894469992,0.0,0.0,0.0,0.0,0.0,-5.625028133392334,2.248528480529785,0.6461778989205059,0.39052058618241037,0.5335633323791625,0.39721719659908594,0.5335633323791625,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-0.7012398985513827,-0.12855768796474754,0.0,0.3779717353473896,0.640255702717817,0.9115350677265521,1.3291275485356648,1.5815206017416397,1.8214281301383162,-0.9409439623355867,-0.16111270159482954,0.0,0.37544523369182237,0.6402416058208635,0.9133477761104649,1.3317395694013956,1.5832391106564137,1.8207109408379973,0.0,0.0,0.0,
global,,small_I0002,all,X_seq,35,eeg_C4-M1_logP1,eeg_spectral,1103,983796,983796,0,0,0,,zeros_ambiguous,0.034706382217451585,0.37700498883914957,0.0,0.0,0.0,0.0,0.0,-4.476772785186768,2.591219186782837,0.2150377746636029,0.5092553095365068,0.6908673738729474,0.5135423254027297,0.6908673738729474,70248,deterministic_uniform_per_record_cap_64_weighted_by_record_length,-1.2589617532699005,-0.6540545268045269,-0.47359121551366745,-0.15168624277909598,0.11933947537799139,0.5391811310938514,1.197691766421,1.5926251228122497,1.930878721763195,-1.2718073296546937,-0.6545678508281708,-0.4750183314085006,-0.14892254336313757,0.12433887699788286,0.5437392258282864,1.203028082737652,1.5986978889548291,1.9319902262687887,0.0,0.0,0.0,
